WORDCOUNTS,WEIGHT
the,19
to,8
in,8
for,7
u,6
and,6
of,6
s,6
that,5
is,5
i,5
were,5
ad,4
his,4
schwartzberg,4
as,4
not,3
its,3
a,3
was,3
argument,2
this,2
alliance,2
economic,2
it,2
concerns,2
communism,2
these,2
on,2
my,2
formal,2
advantage,2
concern,2
geopolitical,2
policy,2
what,1
within,1
democracy,1
years,1
by,1
sovereignty,1
objective,1
quest,1
o,1
simply,1
communist,1
case,1
have,1
venezuela,1
today,1
unconvincing,1
sensitivity,1
author,1
however,1
common,1
act,1
wish,1
responds,1
party,1
keep,1
main,1
good,1
correct,1
preceding,1
heightened,1
would,1
field,1
eroding,1
primary,1
voiced,1
coup,1
influential,1
business,1
failure,1
democrática,1
stating,1
respecting,1
kirkland,1
over,1
persuaded,1
acción,1
hold,1
thrust,1
community,1
oil,1
yankee,1
civility,1
who,1
drive,1
embassy,1
contribution,1
steven,1
labels,1
other,1
believe,1
flowing,1
scholars,1
did,1
region,1
certainly,1
point,1
found,1
fall,1
diplomatic,1
charged,1
thank,1
regard,1
cynics,1
era,1
then,1
with,1
support,1
instances,1
views,1
imperialism,1
working,1
venezuelan,1
letter,1
makes,1
many,1
during,1
robert,1
overthrow,1
causes,1
forestall,1
there,1
mention,1
guilty,1
passionate,1
thesis,1
regarding,1
or,1
central,1
prey,1
stand,1
drove,1
do,1
clearly,1
principal,1
review,1
