WORDCOUNTS,WEIGHT
the,714
and,528
of,447
in,422
to,226
a,130
as,105
were,98
for,97
women,82
by,81
that,80
was,80
their,79
on,79
s,78
indian,78
india,75
cotton,67
weavers,65
or,59
with,57
history,54
family,51
social,51
they,49
but,49
from,49
which,43
century,42
english,41
children,41
cloth,41
more,40
had,37
workers,37
historical,36
textile,34
industrial,34
who,34
not,33
be,33
it,32
connections,32
industry,32
economic,31
is,31
an,30
review,29
at,28
labor,28
first,27
spinners,27
spinning,27
men,27
lancashire,26
household,25
this,25
production,24
england,24
other,24
work,23
between,23
american,22
also,22
weaving,22
than,21
revolution,21
eighteenth,21
february,21
industrialization,20
both,20
have,20
into,19
those,19
british,19
his,19
its,19
change,19
french,19
new,19
early,19
relations,18
handloom,18
yarn,18
continued,18
past,18
these,17
structure,17
economy,17
families,17
commercial,17
nineteenth,16
historians,16
period,16
wages,16
roubaix,16
tilly,16
later,15
there,15
de,15
markets,15
when,15
only,15
factory,15
hand,15
chaudhuri,15
thompson,15
one,14
are,14
i,14
parents,14
well,14
structures,14
through,14
world,14
been,14
quoted,14
cambridge,14
france,14
europe,13
some,13
louise,13
because,13
gender,13
east,13
did,13
agricultural,13
manufactures,13
among,13
studies,12
before,12
all,12
development,12
process,12
most,12
could,12
about,12
present,12
local,12
processes,12
trade,12
sometimes,12
class,12
company,11
system,11
such,11
n,11
own,11
working,11
sex,11
asia,11
time,11
jobs,11
see,11
mills,11
regions,11
study,11
capitalism,11
division,11
male,11
wives,11
market,10
political,10
wage,10
very,10
even,10
adult,10
late,10
produced,10
same,10
many,10
less,10
would,10
households,10
seventeenth,10
often,10
over,10
little,10
became,10
d,10
ways,9
case,9
weaver,9
journal,9
london,9
demand,9
where,9
made,9
like,9
so,9
then,9
rural,9
what,9
making,9
caux,9
although,9
common,8
factories,8
products,8
state,8
based,8
out,8
imports,8
during,8
pays,8
he,8
competition,8
opportunities,8
ed,8
three,8
we,8
european,8
life,8
following,8
them,8
handweaving,8
technological,8
position,7
worked,7
j,7
capitalist,7
agriculture,7
merchants,7
machines,7
william,7
no,7
connected,7
changes,7
female,7
came,7
people,7
britain,7
power,7
others,7
efforts,7
husband,7
region,7
can,7
gullickson,7
centuries,7
connection,7
living,7
sen,7
c,7
if,6
lower,6
deindustrialization,6
loom,6
textiles,6
great,6
simple,6
fine,6
resources,6
human,6
central,6
perspective,6
marriage,6
young,6
higher,6
rights,6
distant,6
support,6
age,6
mule,6
part,6
knowledge,6
up,6
displaced,6
society,6
will,6
action,6
structural,6
widows,6
home,6
cottages,6
two,6
lighter,6
areas,6
end,6
patterns,6
took,6
low,6
earlier,6
analysis,6
pinchbeck,6
any,6
each,6
specialized,6
girls,6
better,6
terms,6
while,6
colonial,6
argues,6
themselves,6
much,6
linen,6
woven,5
needed,5
western,5
husbands,5
bengal,5
daughters,5
capitalists,5
segregation,5
thus,5
married,5
fabrics,5
cases,5
adopted,5
times,5
whose,5
b,5
k,5
important,5
histories,5
her,5
occupation,5
however,5
r,5
description,5
smelser,5
good,5
trading,5
involved,5
few,5
manchester,5
paid,5
south,5
orme,5
innovation,5
under,5
until,5
increasingly,5
members,5
available,5
printing,5
developed,5
john,5
contemporary,5
eds,5
technologies,5
lost,5
asian,5
individuals,5
harnetty,5
individual,5
percent,5
began,5
wars,5
heavy,5
material,5
changing,5
simply,5
here,5
napoleonic,5
control,5
oldham,5
printed,5
cities,5
popular,5
manufacturing,5
our,5
consumption,5
evidence,5
effects,5
resembled,5
close,5
difficult,4
struggle,4
child,4
way,4
imported,4
e,4
likely,4
shuttle,4
policy,4
inequality,4
experience,4
earning,4
long,4
revisited,4
possibilities,4
together,4
origin,4
take,4
last,4
within,4
livelihood,4
context,4
cooperation,4
occupations,4
warps,4
quality,4
run,4
since,4
against,4
turn,4
developments,4
compared,4
looms,4
cottons,4
may,4
poor,4
edward,4
workplace,4
linked,4
just,4
care,4
export,4
my,4
found,4
p,4
lived,4
changed,4
international,4
ocean,4
census,4
cultural,4
scale,4
esp,4
indigenous,4
place,4
collective,4
rise,4
either,4
least,4
order,4
fully,4
dependent,4
wife,4
civilisation,4
critical,4
still,4
settings,4
makes,4
skill,4
fact,4
longer,4
lack,4
discussed,4
empire,4
explanation,4
hindu,4
mechanization,4
use,4
questions,4
full,4
rejected,4
especially,4
exported,4
capabilities,4
looks,4
northern,4
morris,4
specialties,4
normandy,4
lives,4
rouen,4
spun,4
alternative,4
country,4
different,4
capital,4
domestic,4
ones,4
theory,4
earners,4
urban,4
rao,4
city,4
rigid,4
contribute,4
course,4
manufacturers,4
instead,4
piece,4
off,4
norman,4
given,4
strong,4
major,4
now,3
fathers,3
meaning,3
groups,3
ready,3
revolutionary,3
distributed,3
group,3
agency,3
myth,3
mobility,3
old,3
word,3
modern,3
radcliffe,3
disadvantaged,3
chief,3
du,3
shaped,3
advantage,3
producing,3
able,3
concludes,3
robert,3
chandra,3
issue,3
yarns,3
sought,3
economics,3
account,3
possible,3
illustrate,3
dutch,3
west,3
desired,3
familial,3
economies,3
machine,3
relatively,3
mixed,3
expected,3
response,3
served,3
employers,3
spin,3
competitive,3
using,3
hobsbawm,3
growth,3
how,3
after,3
importance,3
costs,3
direct,3
ongoing,3
consequences,3
reinterpretation,3
provinces,3
females,3
sum,3
m,3
included,3
rule,3
handlooms,3
flying,3
though,3
cannot,3
boys,3
having,3
received,3
forster,3
brought,3
loss,3
gave,3
project,3
status,3
walton,3
approach,3
thread,3
published,3
commerce,3
rowbottom,3
things,3
protest,3
around,3
berg,3
wadsworth,3
helpers,3
reported,3
decline,3
amiya,3
kin,3
periods,3
tasks,3
perlin,3
second,3
wrote,3
located,3
expansion,3
limited,3
brief,3
interdependence,3
expanded,3
yet,3
interpretation,3
experienced,3
proletarianization,3
us,3
dyson,3
cauchois,3
fustian,3
sector,3
diary,3
earn,3
nationalists,3
demographic,3
agree,3
reform,3
larger,3
forms,3
enough,3
v,3
continuing,3
understandings,3
coarse,3
shared,3
michael,3
mill,3
years,3
including,3
powerloom,3
food,3
largely,3
mules,3
roubaisien,3
sati,3
dutt,3
martin,3
problems,3
become,3
preston,3
joint,3
la,3
widely,3
discipline,3
delhi,3
george,3
vision,3
foster,3
ordinary,3
independence,3
force,3
countries,3
cambric,3
share,3
growing,3
geographic,3
cohn,3
temporal,3
berkeley,3
chapman,3
expanding,3
eventually,3
job,3
turned,3
landes,3
spatial,3
nationalist,3
passed,3
