WORDCOUNTS,WEIGHT
the,457
of,280
and,234
to,155
in,147
tax,129
taxes,94
a,83
for,71
risk,68
transaction,66
government,63
revenue,60
that,56
costs,54
variable,51
from,44
central,42
on,42
revenues,40
as,39
is,39
were,38
ottoman,37
assignment,37
or,34
be,33
this,32
by,31
we,31
local,31
because,30
not,30
have,30
cost,27
are,26
recipients,26
fixed,25
their,24
governments,24
these,23
s,22
economic,22
with,21
was,20
other,19
also,19
empire,19
see,19
per,18
been,18
between,18
it,17
all,17
some,17
which,17
if,16
taxation,16
can,16
history,15
such,15
an,15
two,15
registers,15
output,14
assigned,14
village,13
based,13
provincial,13
various,13
more,13
hypothesis,13
system,12
regions,12
would,12
effect,12
then,12
pious,11
base,11
used,11
analysis,11
villages,11
one,10
thus,10
fiefholders,10
than,10
no,10
how,10
levels,10
had,10
could,10
districts,10
example,10
miceli,10
recipient,10
foundations,10
land,10
should,10
they,9
rates,9
university,9
optimal,9
will,9
likely,9
but,9
examples,9
region,9
antep,9
finance,9
allocated,9
historical,9
press,9
given,9
source,8
contractual,8
may,8
risks,8
its,8
small,8
activities,8
input,8
hypotheses,8
trade,8
table,8
risky,8
generally,8
measure,8
istanbul,8
among,8
e,7
different,7
sources,7
nature,7
gel,7
differences,7
those,7
journal,7
district,7
proportion,7
allocation,7
j,7
received,7
competing,7
order,7
new,7
income,7
private,7
spending,7
co,7
did,7
animal,7
explanations,7
divided,7
although,7
at,6
market,6
malatya,6
production,6
p,6
vol,6
against,6
measurement,6
collection,6
taxpayers,6
incentives,6
york,6
organization,6
problem,6
economics,6
however,6
public,6
information,6
during,6
southern,6
about,6
oxford,6
barkan,6
tahrir,6
number,6
fiefholder,6
significant,6
assume,6
variables,6
collected,6
contracts,6
coggel,6
who,6
examine,6
foundation,6
bursa,6
open,6
include,6
enterprise,6
affected,5
large,5
studies,5
into,5
total,5
insure,5
fenoaltea,5
landholders,5
case,5
governmental,5
has,5
agriculture,5
century,5
distant,5
support,5
consider,5
whereas,5
rl,5
share,5
data,5
personal,5
f,5
matter,5
positive,5
only,5
less,5
alston,5
dummy,5
high,5
stiglitz,5
institutions,5
efficiency,5
quantitative,5
defterleri,5
each,5
inalclk,5
better,5
whether,5
agricultural,5
theory,5
distribution,5
level,5
alternatives,5
sharing,5
does,4
m,4
groups,4
ankara,4
considerations,4
scheme,4
there,4
influences,4
diversify,4
possible,4
sixteenth,4
ability,4
metin,4
like,4
higher,4
rather,4
across,4
approaches,4
provinces,4
servants,4
n,4
most,4
mix,4
sultan,4
out,4
probit,4
possibility,4
syria,4
negative,4
year,4
redistribution,4
kunt,4
codes,4
when,4
results,4
service,4
allen,4
edited,4
management,4
social,4
time,4
minimize,4
do,4
taxable,4
distance,4
palestine,4
made,4
load,4
use,4
theories,4
aronsson,4
thomas,4
islamic,4
transjordan,4
fields,4
any,4
predictions,4
coefficient,4
goods,4
ordered,4
bases,4
patashnik,4
mccloskey,4
terms,4
while,4
both,4
subject,4
agents,4
taxpayer,4
our,4
conditions,4
typically,4
consisted,4
exclusively,4
focus,4
observed,4
medieval,3
generated,3
determine,3
shocks,3
agency,3
english,3
higgs,3
lower,3
closer,3
raised,3
