WORDCOUNTS,WEIGHT
the,607
of,268
and,241
in,217
to,155
a,140
new,104
for,103
york,94
is,80
that,68
system,60
exchange,59
on,50
as,49
was,47
this,47
chicago,44
market,42
rates,41
domestic,41
from,39
rate,38
at,37
were,37
drafts,37
we,35
banks,35
be,35
louis,34
by,33
not,32
are,32
st,31
an,31
money,30
would,30
bank,29
banking,28
growth,26
or,26
no,25
payment,25
interest,24
federal,23
because,23
reserve,23
economic,23
variables,23
exchanges,22
united,22
states,22
vectors,21
which,21
it,20
cointegrating,20
variable,20
have,20
these,19
payments,19
series,19
gold,19
if,18
has,18
with,18
then,18
national,18
s,17
vector,17
analysis,17
one,16
journal,16
its,16
stationary,16
value,16
financial,16
phillips,16
our,16
estimated,15
there,15
p,15
data,15
used,15
regions,15
city,15
cutler,14
could,14
level,14
more,14
checks,14
number,14
private,14
structure,14
all,13
drawn,13
also,13
time,13
percent,13
over,13
between,13
johansen,13
draft,13
therefore,12
country,12
had,12
test,12
i,12
important,12
r,12
results,12
demand,12
currency,12
sector,12
ch,12
period,12
movements,12
par,11
interregional,11
clearing,11
significant,11
use,11
relative,11
each,11
you,11
than,10
their,10
monetary,10
periods,10
only,10
nonstationary,10
table,10
orleans,10
fed,9
shipping,9
impact,9
cost,9
markets,9
stl,9
see,9
james,9
capital,9
been,9
ofthe,9
did,9
goods,9
equilibrium,9
cointegration,9
history,8
adjustment,8
costs,8
act,8
lag,8
economics,8
interstate,8
however,8
clearance,8
increase,8
ny,8
adf,8
efficiency,8
role,8
davis,7
sylla,7
silber,7
activity,7
nonpar,7
century,7
across,7
means,7
most,7
chex,7
t,7
change,7
settlement,7
when,7
juselius,7
lags,7
smiley,7
trend,7
check,7
premium,7
can,7
commission,7
disequilibrium,7
economy,7
through,7
washington,7
center,6
greater,6
into,6
differences,6
thus,6
development,6
speed,6
b,6
statistic,6
clearings,6
coefficients,6
humphrey,6
dc,6
example,6
statistics,6
approach,6
will,6
reduced,6
positive,6
relationship,6
represents,6
domesticexchangeandregionaleconomic,6
but,6
lawful,6
trade,6
clear,6
three,6
systems,6
changes,6
different,6
balance,6
d,6
panic,6
implies,5
h,5
policy,5
other,5
reed,5
within,5
u,5
residual,5
possible,5
move,5
indicates,5
price,5
fees,5
l,5
levels,5
n,5
result,5
demise,5
though,5
y,5
caused,5
research,5
paid,5
using,5
may,5
overall,5
movement,5
garbade,5
noted,5
members,5
patterns,5
matrix,5
investment,5
upon,5
values,5
david,5
standard,5
indicate,5
berger,5
stable,5
claims,5
following,5
set,5
equation,5
william,5
both,5
became,5
institutional,5
need,5
early,5
determine,4
zero,4
noex,4
nct,4
flows,4
