WORDCOUNTS,WEIGHT
the,214
of,164
and,124
to,101
in,92
a,72
that,47
history,43
states,33
united,32
my,31
i,27
canadian,26
it,25
for,25
american,23
canada,23
by,22
as,21
on,21
from,20
is,19
or,19
had,19
their,18
this,18
an,17
me,16
with,16
was,16
has,15
have,15
immigration,15
political,12
at,11
labor,11
national,11
one,10
migration,10
quebec,10
not,9
university,9
teaching,9
more,9
also,9
new,9
montreal,9
years,9
been,8
life,8
study,8
two,8
country,8
cultural,8
own,8
much,8
still,7
us,7
culture,7
but,7
issue,7
north,7
canadians,7
emigration,7
be,7
would,7
important,6
who,6
movement,6
studies,6
into,6
proved,6
toronto,6
french,6
could,6
those,6
historians,6
italian,6
during,6
among,6
whose,5
perspectives,5
no,5
they,5
ramirez,5
these,5
only,5
bruno,5
towns,5
historical,5
public,5
through,5
ethnic,5
our,5
were,5
september,5
de,5
few,5
become,5
early,5
journal,5
than,5
south,4
helped,4
l,4
make,4
la,4
often,4
english,4
yet,4
many,4
constant,4
historiography,4
increasingly,4
all,4
s,4
how,4
very,4
scholarly,4
where,4
context,4
see,4
perhaps,4
degree,4
studied,4
communities,4
part,4
most,4
knowledge,4
perspective,4
des,4
which,4
field,4
ethnocultural,4
immigrants,4
research,4
when,4
even,4
border,4
about,4
european,3
now,3
later,3
economic,3
relations,3
comparative,3
concern,3
terms,3
immigrant,3
policy,3
languages,3
too,3
du,3
first,3
left,3
movements,3
social,3
view,3
did,3
found,3
particularly,3
out,3
events,3
audience,3
take,3
past,3
there,3
made,3
markets,3
mind,3
growing,3
beginning,3
war,3
economy,3
province,3
them,3
population,3
system,3
however,3
america,3
thousands,3
some,3
franpais,3
canadiens,3
both,3
move,3
despite,3
its,3
place,3
popular,3
nationalism,3
students,3
fieldwork,3
such,3
help,3
three,3
reality,3
approach,3
aware,3
sense,3
several,3
migrants,3
specific,3
topic,3
we,3
tourists,2
will,2
frequent,2
yearly,2
his,2
if,2
crucial,2
populations,2
transnational,2
foreign,2
groups,2
doctoral,2
across,2
identity,2
maps,2
mingling,2
politicians,2
active,2
legal,2
sending,2
unprecedented,2
countries,2
tend,2
hansen,2
centuries,2
making,2
marcus,2
developments,2
england,2
counterparts,2
regularly,2
under,2
metropolis,2
demographic,2
americanists,2
shifting,2
impact,2
traces,2
partly,2
various,2
way,2
either,2
published,2
especially,2
lee,2
fruitful,2
challenge,2
toward,2
eds,2
dimension,2
attempt,2
continental,2
intellectual,2
added,2
financial,2
cultures,2
efforts,2
are,2
subject,2
shaped,2
areas,2
great,2
trips,2
traditionally,2
time,2
region,2
government,2
ethnocentric,2
john,2
mining,2
state,2
debates,2
associations,2
evolving,2
distinctive,2
called,2
merely,2
late,2
patterns,2
written,2
learn,2
tendencies,2
aux,2
sectors,2
what,2
witnessed,2
aspects,2
recently,2
nationalist,2
until,2
case,2
era,2
frenchcanadian,2
ed,2
francophone,2
villages,2
metropolitan,2
imageries,2
taught,2
multiculturalism,2
always,2
historiographical,2
studying,2
continent,2
deal,2
local,2
felt,2
ideal,2
understanding,2
literature,2
peoples,2
international,2
pursue,2
background,2
treated,2
phenomena,2
researchers,2
ethnicity,2
brebner,2
helps,2
brought,2
guess,2
drew,2
city,2
role,2
nation,2
tried,2
significant,2
gave,2
virtually,2
encounters,2
collective,2
people,2
central,2
million,2
services,2
come,2
previous,2
regional,2
generation,2
frontiers,2
against,2
language,2
interest,2
individual,2
least,2
although,2
working,2
hardly,2
france,2
after,2
farming,2
specifically,2
chairs,2
needs,2
sentiment,2
textbooks,2
presence,2
massachusetts,2
scholarship,2
effective,2
assimilationist,2
probably,2
interaction,2
present,2
results,2
world,2
agenda,2
bartlett,2
