WORDCOUNTS,WEIGHT
the,467
of,330
and,191
in,161
to,143
a,107
that,75
sensory,71
senses,70
history,62
as,59
for,49
on,49
is,43
or,39
be,38
an,37
by,35
with,35
it,31
culture,31
not,31
their,30
s,28
social,28
study,27
anthropology,26
this,23
see,23
american,21
cultural,21
work,21
visual,21
anthropologists,20
such,20
may,20
example,19
one,18
society,18
material,18
from,18
how,17
but,17
are,17
might,16
howes,16
world,16
have,16
they,15
historians,15
sense,15
ed,15
anthropological,14
past,14
at,13
his,13
classen,13
which,13
into,12
journal,12
was,12
its,12
time,12
values,12
approach,12
i,11
david,11
out,11
own,11
other,11
often,11
practices,10
constance,10
has,10
more,10
life,10
cultures,10
particular,10
touch,10
turn,9
oxford,9
also,9
smith,9
contemporary,9
model,9
table,9
historical,9
what,9
while,9
m,8
western,8
round,8
richard,8
body,8
made,8
who,8
any,8
historian,8
studies,7
development,7
smell,7
well,7
data,7
london,7
people,7
et,7
field,7
subject,7
mark,7
our,7
would,7
did,7
early,7
does,6
nose,6
all,6
book,6
studied,6
taste,6
view,6
however,6
when,6
up,6
concordia,6
corbin,6
matter,6
seeing,6
under,6
us,6
others,6
fact,6
anthro,6
anthropologist,6
period,6
can,6
we,6
attention,6
rath,6
simply,6
here,6
phenomena,6
role,6
much,6
complex,5
experience,5
lower,5
nature,5
context,5
mass,5
america,5
point,5
september,5
perspective,5
than,5
no,5
certain,5
hearing,5
had,5
esp,5
gender,5
working,5
stage,5
make,5
about,5
noted,5
members,5
new,5
cul,5
understanding,5
so,5
sept,5
worlds,5
peoples,5
accounts,5
her,5
alain,5
models,5
should,5
way,4
group,4
live,4
modern,4
source,4
being,4
olfactory,4
those,4
bones,4
possible,4
human,4
sensations,4
sensorial,4
slavery,4
mean,4
importance,4
space,4
tactile,4
most,4
requires,4
my,4
could,4
further,4
because,4
knowledge,4
petrick,4
characteristics,4
research,4
always,4
cosmology,4
will,4
interpretation,4
similarly,4
many,4
hand,4
sensual,4
sixth,4
chiang,4
use,4
perception,4
were,4
eyes,4
sight,4
discipline,4
provide,4
been,4
both,4
through,4
cambridge,4
typically,4
between,4
chicago,4
cook,4
informants,4
race,4
sen,4
situate,3
if,3
groups,3
either,3
tory,3
e,3
linguistic,3
etic,3
first,3
sources,3
every,3
interests,3
taken,3
j,3
historiography,3
words,3
real,3
robert,3
within,3
inca,3
west,3
say,3
fitzgerald,3
fragrant,3
scent,3
bodily,3
smells,3
century,3
races,3
left,3
y,3
even,3
higher,3
across,3
references,3
university,3
imagination,3
w,3
emic,3
dominant,3
important,3
result,3
societies,3
traditionally,3
late,3
topics,3
cannot,3
douglas,3
part,3
related,3
description,3
away,3
things,3
concerns,3
highly,3
value,3
contact,3
indeed,3
cullen,3
pologists,3
experiences,3
yet,3
examined,3
thought,3
sounds,3
connie,3
al,3
only,3
french,3
beliefs,3
patterns,3
took,3
do,3
present,3
empire,3
native,3
local,3
classes,3
exploring,3
examples,3
previously,3
essay,3
dry,3
thomas,3
perfume,3
article,3
james,3
revolution,3
european,3
note,3
usually,3
vision,3
relations,3
lightning,3
contribution,3
why,3
analysis,3
ing,3
practice,3
exemplified,3
symbolic,3
berkeley,3
over,3
intellectual,3
works,3
knows,3
investigation,3
them,3
theory,3
interpreting,3
gabriella,3
explored,3
popular,3
techniques,3
offer,3
physical,3
shift,3
texts,3
traditional,3
ca,3
customarily,3
now,2
later,2
febvre,2
tion,2
wonder,2
everyone,2
homeless,2
elaborated,2
essays,2
asserted,2
ways,2
sory,2
observing,2
nineteenth,2
turning,2
women,2
coding,2
intersensoriality,2
give,2
attempts,2
seems,2
hong,2
advantage,2
insensible,2
rich,2
religion,2
there,2
last,2
mind,2
primitive,2
issue,2
histoire,2
translations,2
firm,2
march,2
account,2
some,2
sixteenth,2
insight,2
ritual,2
thus,2
sensorielle,2
histori,2
eras,2
montreal,2
dynamics,2
since,2
due,2
analyzing,2
de,2
likewise,2
ern,2
encyclopedia,2
workers,2
refer,2
ithaca,2
emphases,2
compare,2
find,2
undertaking,2
sun,2
opposed,2
york,2
rather,2
observers,2
bring,2
landscape,2
reference,2
granted,2
associate,2
ex,2
similar,2
b,2
direct,2
parts,2
danger,2
eighteen,2
romantic,2
foul,2
section,2
elsewhere,2
consciousness,2
desjarlais,2
ideologies,2
mary,2
followed,2
storytelling,2
necessarily,2
systems,2
myths,2
greater,2
http,2
tural,2
histories,2
found,2
called,2
color,2
p,2
equally,2
focused,2
biases,2
otherwise,2
sounded,2
basis,2
reader,2
indigenous,2
ten,2
place,2
structures,2
fieldwork,2
alan,2
status,2
absorb,2
pick,2
lucien,2
considers,2
useful,2
le,2
acts,2
odor,2
proper,2
odors,2
anthropologic,2
led,2
second,2
outsider,2
scientific,2
wrote,2
elizabeth,2
modes,2
lisa,2
criticism,2
museum,2
sociologists,2
purity,2
ethnographic,2
baltimore,2
these,2
toronto,2
filipino,2
act,2
lee,2
alcor,2
george,2
oral,2
law,2
stated,2
purely,2
experienced,2
scholars,2
larger,2
john,2
discussed,2
angels,2
forms,2
readers,2
outside,2
monterey,2
macfarlane,2
renaissance,2
answer,2
necessary,2
perhaps,2
belief,2
ibid,2
kong,2
another,2
meaningful,2
intimate,2
europeans,2
engaging,2
isaiah,2
significance,2
three,2
language,2
thropology,2
times,2
good,2
like,2
collected,2
lie,2
never,2
class,2
ture,2
especially,2
written,2
include,2
edmund,2
capitalism,2
socially,2
conveyed,2
ago,2
increasing,2
relationship,2
sometimes,2
foreign,2
institutions,2
dimensions,2
transformation,2
researcher,2
hoffer,2
itself,2
comaroff,2
interpretive,2
considered,2
thinking,2
lessons,2
firsthand,2
preclude,2
text,2
different,2
interested,2
argue,2
inquiry,2
particularly,2
rely,2
explicitly,2
living,2
cal,2
cooking,2
sociology,2
statement,2
mere,2
leaving,2
problem,2
extent,2
nonvisual,2
getting,2
information,2
u,2
freedom,2
researchers,2
boston,2
varieties,2
level,2
mod,2
develop,2
gerard,2
lies,2
step,2
mcluhan,2
contribute,2
come,2
tell,2
background,2
years,2
paradigm,2
web,2
wish,2
d,2
integration,2
colleagues,2
area,2
fine,2
observation,2
pioneering,2
distinctions,2
themselves,2
orwell,2
little,2
participant,2
images,2
among,2
alternative,2
major,2
freud,1
summed,1
repay,1
go,1
formulated,1
recesses,1
dominating,1
prefer,1
savors,1
anthony,1
commentary,1
perfumes,1
endearing,1
ments,1
irven,1
pologic,1
affected,1
college,1
heights,1
struggled,1
intriguing,1
propagation,1
alone,1
clio,1
ultimate,1
mar,1
notably,1
stripped,1
large,1
settlements,1
needed,1
larly,1
hate,1
imprint,1
ample,1
antonius,1
tend,1
referring,1
informative,1
likely,1
carpenter,1
horowitz,1
evocative,1
true,1
english,1
h,1
done,1
unwritten,1
jonathan,1
istically,1
favor,1
mentality,1
conscious,1
ideals,1
protection,1
undertaken,1
fixed,1
character,1
ian,1
