WORDCOUNTS,WEIGHT
the,195
of,129
and,90
in,51
to,45
a,38
was,28
norwich,23
from,23
grain,23
that,22
percent,21
on,20
as,17
food,16
this,16
medieval,15
with,14
chapter,14
priory,14
is,14
it,13
england,13
for,13
supply,13
were,13
at,12
one,10
dissertation,10
which,10
an,10
about,9
these,9
late,8
by,8
s,8
cathedral,8
annual,8
economic,7
monastic,7
provisioning,6
or,6
came,6
over,6
other,6
its,6
campbell,6
between,6
transportation,5
bread,5
summaries,5
pp,5
authorities,5
production,5
distribution,5
different,5
ale,5
products,5
monk,5
local,5
year,5
crises,5
average,5
century,5
kilocalories,5
costs,4
how,4
process,4
community,4
large,4
their,4
analysis,4
history,4
into,4
share,4
total,4
calorific,4
important,4
death,4
agrarian,4
daily,4
great,4
reveal,4
i,4
intake,4
manorial,4
london,4
urban,4
question,4
reveals,4
wheat,4
norfolk,4
deals,4
officials,4
paupers,4
period,4
after,4
receipt,4
among,4
countryside,3
have,3
second,3
demand,3
no,3
brethren,3
horses,3
success,3
yale,3
life,3
all,3
university,3
peasants,3
then,3
manors,3
most,3
first,3
sources,3
evidence,3
slavin,3
pestilence,3
shows,3
monks,3
larger,3
deal,3
diet,3
arable,3
living,3
hand,3
geography,3
what,3
within,3
form,3
see,3
case,3
westminster,3
however,3
while,3
degree,3
remained,3
some,3
region,3
granary,3
factor,3
previous,3
review,3
harvey,3
argues,3
challenging,3
finally,3
price,3
thirteenth,3
black,3
around,3
research,3
c,3
philip,3
be,3
estimates,3
cattle,3
productivity,3
activities,3
demographic,2
not,2
barbara,2
approximate,2
town,2
m,2
reflects,2
various,2
famines,2
ecological,2
cent,2
main,2
barley,2
market,2
archaeology,2
newfield,2
arrive,2
poor,2
establishes,2
surviving,2
landed,2
per,2
remaining,2
derived,2
studies,2
von,2
factors,2
figures,2
edited,2
english,2
centuries,2
many,2
carting,2
water,2
relative,2
management,2
specialization,2
grains,2
demesne,2
producers,2
economics,2
growing,2
bruce,2
four,2
two,2
additional,2
strata,2
sector,2
rutledge,2
here,2
steady,2
season,2
attempt,2
worked,2
shortage,2
country,2
moving,2
standards,2
are,2
fact,2
capital,2
et,2
feed,2
harvest,2
patrick,2
objectives,2
abbey,2
john,2
far,2
allocated,2
further,2
plate,2
cereal,2
road,2
population,2
strategies,2
accounts,2
purchased,2
allowance,2
energy,2
agricultural,2
rolls,2
perhaps,2
extent,2
shifts,2
al,2
mill,2
basis,2
size,2
planning,2
both,2
socioeconomic,2
made,2
consumers,2
charity,2
careful,2
future,2
thünen,2
city,2
langdon,2
undoubtedly,2
fed,2
place,2
challenges,2
people,2
panzootic,2
dispatched,2
distributors,2
such,2
my,2
famine,2
fourteenth,2
relatively,2
land,2
consumption,2
markets,2
dying,2
high,2
exceeded,2
purchases,2
religious,2
involved,2
forms,2
direction,2
stored,2
especially,2
problems,2
wider,2
study,2
channels,2
overindulgence,2
point,2
reached,2
can,2
capable,2
agrees,2
remainder,2
looks,2
equivalent,2
much,2
estates,2
we,2
than,2
close,2
model,1
periods,1
difficult,1
space,1
failed,1
does,1
yields,1
care,1
archives,1
now,1
topic,1
finalized,1
derek,1
experience,1
wensum,1
forty,1
processed,1
acid,1
fairly,1
rather,1
his,1
heroic,1
subjected,1
later,1
five,1
groups,1
doctoral,1
stood,1
impressive,1
overall,1
comparative,1
expansion,1
deadly,1
contraction,1
audits,1
environmental,1
accords,1
levels,1
slow,1
munro,1
suburban,1
who,1
active,1
reeves,1
still,1
gallons,1
make,1
worse,1
expanded,1
indicates,1
distributed,1
eight,1
contribution,1
they,1
conversion,1
importance,1
grew,1
shocks,1
center,1
complex,1
fat,1
ongoing,1
saved,1
why,1
sandy,1
kinds,1
introductory,1
often,1
efficiency,1
consuming,1
examine,1
stereotypical,1
journal,1
percentage,1
lay,1
towns,1
united,1
leftovers,1
animals,1
calculate,1
contributing,1
requiring,1
namely,1
disposal,1
provides,1
epilogue,1
housing,1
references,1
examined,1
demesnes,1
changes,1
människan,1
acquisition,1
marginal,1
financial,1
ensure,1
meant,1
earliest,1
sociocultural,1
under,1
increased,1
manor,1
dichotomy,1
plus,1
river,1
thesis,1
had,1
compiled,1
presents,1
processing,1
charitable,1
peasant,1
cluster,1
deposited,1
contributions,1
fish,1
manga,1
linked,1
instance,1
oxen,1
before,1
section,1
culture,1
our,1
days,1
same,1
choices,1
nineteenth,1
ely,1
impact,1
edu,1
house,1
source,1
oats,1
bakery,1
sales,1
street,1
loaves,1
largest,1
mercantile,1
must,1
dispatches,1
coins,1
notwithstanding,1
worth,1
fluctuations,1
reliance,1
toronto,1
geographic,1
ever,1
pâ,1
regional,1
only,1
ratio,1
follow,1
way,1
either,1
satt,1
picture,1
social,1
grazing,1
unsuitable,1
regime,1
philippa,1
volume,1
untouched,1
carted,1
long,1
every,1
needy,1
more,1
kslab,1
meat,1
majority,1
press,1
om,1
aspect,1
concerned,1
servants,1
approached,1
receipts,1
malt,1
power,1
chaos,1
passed,1
suggested,1
preferences,1
europe,1
testators,1
actual,1
dairy,1
emerged,1
prisoners,1
growth,1
speed,1
towards,1
hermits,1
intensive,1
seems,1
dissertations,1
did,1
husbandry,1
endogenous,1
based,1
included,1
avenue,1
crops,1
best,1
leading,1
clarendon,1
generous,1
suggesting,1
pastoralism,1
expense,1
dues,1
murphy,1
rearing,1
visiting,1
time,1
centers,1
lived,1
achievement,1
scotland,1
quotidian,1
relation,1
new,1
plague,1
tithes,1
obesity,1
located,1
composition,1
britt,1
end,1
state,1
debates,1
estimation,1
take,1
kingdom,1
historical,1
emerge,1
convert,1
free,1
there,1
almost,1
discussed,1
rural,1
type,1
compared,1
studier,1
hazards,1
carole,1
urbanization,1
men,1
places,1
patterns,1
ages,1
enough,1
may,1
wilson,1
respond,1
animal,1
unchanged,1
everyday,1
present,1
though,1
cultural,1
durham,1
scholarly,1
decreased,1
effective,1
wage,1
war,1
hinterland,1
discuss,1
bakers,1
lecturer,1
context,1
changed,1
whether,1
terms,1
produced,1
less,1
answer,1
ones,1
suffered,1
och,1
estimate,1
particular,1
era,1
character,1
material,1
series,1
exogenous,1
sophisticated,1
intend,1
core,1
behavioral,1
theory,1
required,1
optimized,1
exceeds,1
conclude,1
problem,1
distance,1
task,1
money,1
earlier,1
james,1
managed,1
day,1
coped,1
because,1
seeding,1
convenient,1
aspects,1
producing,1
secure,1
failure,1
well,1
violent,1
produce,1
when,1
feeding,1
quantities,1
suggests,1
recommended,1
methodologies,1
determined,1
accounting,1
withstand,1
sixteenth,1
those,1
vast,1
soils,1
invested,1
contexts,1
belfast,1
completed,1
male,1
overweight,1
hundred,1
obvious,1
heart,1
brewers,1
galloway,1
communities,1
combination,1
variations,1
crude,1
reflecting,1
purpose,1
discusses,1
explains,1
despite,1
indicating,1
quantity,1
proportions,1
depended,1
pre,1
apparent,1
legume,1
stables,1
dozen,1
vagaries,1
cooperation,1
confirms,1
manifold,1
subject,1
alms,1
elizabeth,1
findings,1
step,1
topological,1
entirely,1
significant,1
overview,1
gave,1
sold,1
largely,1
operated,1
summarizes,1
risk,1
controlled,1
phenomenon,1
destination,1
liljewall,1
questions,1
proportion,1
associate,1
varied,1
national,1
field,1
inefficient,1
reflect,1
haven,1
hambledon,1
draught,1
underwent,1
locations,1
low,1
requirements,1
cambridge,1
since,1
margaret,1
repositories,1
trends,1
three,1
demanded,1
archaeological,1
redistribution,1
numerous,1
unpublished,1
regions,1
prices,1
accounted,1
stockholm,1
maintenance,1
bequests,1
p,1
contributed,1
jorden,1
general,1
richard,1
include,1
hillhouse,1
normally,1
allowed,1
brewery,1
participating,1
application,1
spread,1
so,1
physical,1
declined,1
buildings,1
things,1
wealthiest,1
level,1
france,1
archaeopathalogical,1
obtained,1
maximize,1
order,1
attempted,1
practiced,1
keene,1
agrarhistoria,1
fragility,1
backwater,1
fallow,1
quite,1
shift,1
rawcliffe,1
ct,1
latter,1
each,1
castle,1
canal,1
several,1
profits,1
soil,1
offered,1
profound,1
amount,1
potential,1
systems,1
components,1
rye,1
oxford,1
postdoctoral,1
archival,1
left,1
third,1
tended,1
adjacent,1
customary,1
wills,1
visible,1
seed,1
element,1
also,1
entire,1
horse,1
specializations,1
astonishing,1
slim,1
complimentary,1
postblack,1
subtracting,1
timothy,1
cellarer,1
recent,1
zones,1
conducting,1
laborers,1
should,1
middle,1
commonplace,1
passive,1
joining,1
canterbury,1
landlords,1
examines,1
society,1
