WORDCOUNTS,WEIGHT
the,132
of,109
and,87
a,63
to,62
in,50
that,39
as,22
is,22
this,22
evening,22
their,20
for,20
be,19
with,18
schools,16
was,15
s,15
were,15
not,14
dissertation,14
freedmen,14
on,14
by,13
nevins,12
they,12
cherokee,12
about,11
history,11
at,10
from,10
i,10
would,10
an,10
miller,9
but,9
had,9
lenders,9
easterly,9
among,9
she,8
if,8
more,8
might,8
carter,8
new,8
he,7
economic,7
school,7
here,7
capital,7
could,7
these,7
which,7
such,7
have,7
land,7
loan,7
it,6
his,6
american,6
salary,6
her,6
guys,6
both,6
because,6
than,6
relative,6
no,5
been,5
how,5
who,5
dolls,5
summaries,5
we,5
university,5
or,5
women,5
business,5
all,5
dissertations,5
other,5
them,5
made,5
part,5
nation,5
human,5
so,5
between,5
york,4
demand,4
groups,4
market,4
e,4
parents,4
runyon,4
literacy,4
immigrant,4
associated,4
before,4
landownership,4
greater,4
are,4
location,4
great,4
out,4
income,4
well,4
information,4
two,4
during,4
review,4
legal,4
question,4
after,4
immigrants,4
young,4
research,4
availability,4
default,4
much,4
may,3
cherokees,3
now,3
sample,3
second,3
damon,3
finalists,3
south,3
l,3
prize,3
health,3
risk,3
sarah,3
southern,3
one,3
decisions,3
chattel,3
hidy,3
white,3
likely,3
federal,3
violence,3
americans,3
then,3
jersey,3
most,3
common,3
first,3
sources,3
commission,3
schooling,3
view,3
each,3
efforts,3
shows,3
allan,3
did,3
time,3
children,3
very,3
fashion,3
there,3
living,3
further,3
do,3
those,3
though,3
reading,3
what,3
war,3
whether,3
terms,3
less,3
see,3
students,3
particular,3
can,3
tolman,3
perhaps,3
counterfactual,3
expensive,3
work,3
reader,3
formal,3
city,3
census,3
press,3
its,3
people,3
descendents,3
pennsylvania,3
three,3
cultural,3
finds,3
borrowers,3
order,3
insurance,3
around,3
potential,3
race,3
child,3
ownership,3
should,3
lender,3
brown,3
loans,3
good,3
carried,2
rights,2
done,2
fathers,2
without,2
act,2
tolnay,2
will,2
action,2
linda,2
basic,2
reconstruction,2
began,2
parsons,2
contribution,2
informational,2
rose,2
special,2
enabled,2
expectations,2
analysis,2
forecast,2
united,2
education,2
vow,2
send,2
differences,2
wages,2
january,2
labor,2
capulets,2
title,2
wealth,2
just,2
fetner,2
teaching,2
experiment,2
costs,2
four,2
lacked,2
rise,2
comparisons,2
only,2
follow,2
provision,2
ralph,2
writing,2
sic,2
set,2
steady,2
proud,2
important,2
know,2
worked,2
revealed,2
parental,2
my,2
different,2
worth,2
whom,2
seem,2
advantage,2
straightforward,2
confederacy,2
p,2
report,2
follows,2
neighbors,2
deal,2
state,2
historical,2
help,2
past,2
almost,2
differential,2
historian,2
big,2
men,2
thou,2
somewhat,2
carefully,2
harassment,2
melinda,2
michael,2
strategies,2
friendly,2
royal,2
margo,2
books,2
enjoyed,2
historians,2
transaction,2
immersed,2
while,2
day,2
aspects,2
status,2
enables,2
suggests,2
some,2
future,2
port,2
oil,2
shouldest,2
sherman,2
little,2
altruism,2
beck,2
muriel,2
example,2
convinced,2
african,2
step,2
use,2
obtain,2
wonderful,2
demonstrates,2
regarding,2
our,2
welsh,2
formation,2
goldin,2
miss,2
econometric,2
festival,2
scarce,2
relatively,2
offer,2
general,2
although,2
touches,2
like,2
hard,2
garnishee,2
states,2
high,2
century,2
effects,2
affairs,2
off,2
standard,2
association,2
idyll,2
few,2
chicago,2
employers,2
when,2
working,2
scholarly,2
journal,2
versus,2
montagus,2
evidence,2
immigration,2
rehearsal,2
model,1
frequent,1
higher,1
aim,1
suggest,1
incentives,1
mimic,1
asking,1
sutch,1
rate,1
customers,1
pursues,1
via,1
interesting,1
convener,1
relationship,1
o,1
trick,1
me,1
whose,1
deadbeats,1
reduced,1
m,1
today,1
note,1
diligent,1
polish,1
samples,1
wisdom,1
collateral,1
conflicting,1
requirement,1
heroic,1
later,1
stream,1
influence,1
populations,1
nearby,1
recalls,1
main,1
absent,1
alphabetical,1
across,1
generations,1
mentally,1
steckel,1
differentials,1
service,1
remain,1
praised,1
rough,1
persuasively,1
pay,1
limited,1
employment,1
does,1
idea,1
career,1
inside,1
nationwide,1
cops,1
account,1
levels,1
methodical,1
nearly,1
albany,1
racial,1
substitution,1
myself,1
institutions,1
process,1
unanimously,1
guess,1
concern,1
cared,1
lost,1
winnow,1
army,1
endogeneity,1
environments,1
seen,1
analyzes,1
still,1
suffering,1
harry,1
inability,1
deprived,1
force,1
missouri,1
probability,1
comments,1
eight,1
inquiry,1
scottish,1
expelled,1
importance,1
grew,1
study,1
recognize,1
group,1
percent,1
pp,1
settings,1
direct,1
jobs,1
complex,1
fat,1
freed,1
ongoing,1
usury,1
rick,1
backed,1
volumes,1
salvation,1
employees,1
often,1
beset,1
emergency,1
omits,1
existed,1
entries,1
companies,1
achieve,1
word,1
once,1
discipline,1
formed,1
consequences,1
factors,1
update,1
edited,1
enforced,1
types,1
support,1
means,1
actions,1
optimality,1
face,1
intense,1
settled,1
consuming,1
read,1
perceptions,1
acquisition,1
presidential,1
happened,1
serve,1
want,1
stable,1
former,1
willie,1
paperwork,1
civil,1
addressed,1
us,1
quantitative,1
occupational,1
thesis,1
sky,1
necessarily,1
compiled,1
puzzle,1
literary,1
suggestions,1
inequality,1
curious,1
otherwise,1
quick,1
total,1
forecasting,1
clearly,1
ipums,1
transactions,1
culture,1
believed,1
shifting,1
entertaining,1
sharks,1
hesitated,1
unpacks,1
amortization,1
closely,1
sergeant,1
threat,1
shadowy,1
grand,1
solid,1
biography,1
age,1
hoping,1
garnisheed,1
communities,1
department,1
endogenous,1
simply,1
quotations,1
harrisburg,1
lower,1
fact,1
sex,1
extension,1
oleaginous,1
lot,1
sometimes,1
journalist,1
sector,1
beyond,1
wondering,1
similarities,1
considers,1
linkage,1
followed,1
chose,1
imply,1
consequence,1
record,1
advised,1
notify,1
stemmed,1
resolution,1
problems,1
creditor,1
pawnshops,1
slaveholding,1
also,1
orchards,1
questions,1
heritage,1
valid,1
entailed,1
coauthored,1
illinois,1
ii,1
stories,1
strategy,1
outcome,1
planting,1
address,1
investments,1
remedial,1
attractive,1
natural,1
over,1
rapid,1
fates,1
bumpy,1
control,1
addition,1
printer,1
country,1
readily,1
pathetic,1
j,1
standards,1
words,1
incomplete,1
anything,1
based,1
operators,1
lack,1
prolific,1
masterson,1
key,1
